,DinoJumpVelocity,DinoJumping,DinoJumpspotX,DinoMidair,DinoMinJumpHeight,DinoReachedMinHeight,DinoSpeedDrop,DinoSpritePosX,DinoSpritePosY,DinoStatus,DinoXPos,DinoYPos,ObstacleDimHeight_0,ObstacleDimHeight_1,ObstacleDimHeight_2,ObstacleDimWidth_0,ObstacleDimWidth_1,ObstacleDimWidth_2,ObstacleGapCoefficient_0,ObstacleGapCoefficient_1,ObstacleGapCoefficient_2,ObstacleGap_0,ObstacleGap_1,ObstacleGap_2,ObstacleSpritePosX_0,ObstacleSpritePosX_1,ObstacleSpritePosX_2,ObstacleSpritePosY_0,ObstacleSpritePosY_1,ObstacleSpritePosY_2,ObstacleTypeConfigHeight_0,ObstacleTypeConfigHeight_1,ObstacleTypeConfigHeight_2,ObstacleTypeConfigMinGap_0,ObstacleTypeConfigMinGap_1,ObstacleTypeConfigMinGap_2,ObstacleTypeConfigMinSpeed_0,ObstacleTypeConfigMinSpeed_1,ObstacleTypeConfigMinSpeed_2,ObstacleTypeConfigMultipleSpeed_0,ObstacleTypeConfigMultipleSpeed_1,ObstacleTypeConfigMultipleSpeed_2,ObstacleTypeConfigType_0,ObstacleTypeConfigType_1,ObstacleTypeConfigType_2,ObstacleTypeConfigWidth_0,ObstacleTypeConfigWidth_1,ObstacleTypeConfigWidth_2,ObstacleTypeConfigYPos_0,ObstacleTypeConfigYPos_1,ObstacleTypeConfigYPos_2,ObstacleWidth_0,ObstacleWidth_1,ObstacleWidth_2,ObstacleXPos_0,ObstacleXPos_1,ObstacleXPos_2,ObstacleYPos_0,ObstacleYPos_1,ObstacleYPos_2,RunnerCurrentSpeed,frame_ts,key_pressed,key_event_type
71,1.012000000569969,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.393000000000131,1549808473.883819,,
72,2.218000001274049,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.395000000000132,1549808473.904303,,
73,2.8120000022463496,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.397000000000133,1549808473.92617,,
74,3.4312000023201104,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.401000000000134,1549808473.948645,,
75,4.018000002950429,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.403000000000135,1549808473.970331,,
76,5.220400001388042,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.405000000000135,1549808473.9937038,,
77,5.818000000435858,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.407000000000136,1549808474.015659,,
78,6.408400003332644,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.411000000000137,1549808474.034335,,
79,7.013200002722441,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.413000000000138,1549808474.052344,,
80,7.610800001770257,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.415000000000139,1549808474.069878,,
81,8.212000003084539,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.417000000000139,1549808474.087592,40,Down
82,1.5687999976798892,True,0.0,False,63.0,True,True,1678.0,2.0,JUMPING,24.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.41900000000014,1549808474.106485,,
83,2.16279999865219,True,0.0,False,63.0,True,True,1678.0,2.0,JUMPING,24.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.421000000000141,1549808474.125597,,
84,2.7639999999664724,True,0.0,False,63.0,True,True,1678.0,2.0,JUMPING,24.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.423000000000141,1549808474.1430771,,
85,3.36879999935627,True,0.0,False,63.0,True,True,1678.0,2.0,JUMPING,24.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.425000000000142,1549808474.1611269,,
86,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.427000000000143,1549808474.1795268,,
87,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.429000000000143,1549808474.198252,,
88,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.431000000000144,1549808474.216053,,
89,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.435000000000145,1549808474.233825,,
90,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.437000000000146,1549808474.2509131,,
91,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.439000000000147,1549808474.2679849,,
92,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.441000000000147,1549808474.285425,,
93,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.443000000000148,1549808474.3028,,
94,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.445000000000149,1549808474.320302,,
95,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.447000000000149,1549808474.337829,,
96,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.44900000000015,1549808474.355155,,
97,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.451000000000151,1549808474.372576,,
98,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,DUCKING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.453000000000151,1549808474.3904178,40,Up
99,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.455000000000152,1549808474.410327,,
100,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.457000000000153,1549808474.427729,,
101,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,Empty,Empty,,,,,,,,,,,,,,,,6.459000000000153,1549808474.444951,,
102,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,617.0,,,105.0,,,6.461000000000154,1549808474.4625962,,
103,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,605.0,,,105.0,,,6.463000000000155,1549808474.4822552,,
104,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,599.0,,,105.0,,,6.467000000000156,1549808474.501199,,
105,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,593.0,,,105.0,,,6.469000000000157,1549808474.5204082,,
106,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,587.0,,,105.0,,,6.471000000000157,1549808474.5397189,,
107,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,581.0,,,105.0,,,6.473000000000158,1549808474.560107,38,Down
108,-10.02450000185074,True,0.0,False,63.0,False,False,1678.0,2.0,JUMPING,24.0,82.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,569.0,,,105.0,,,6.475000000000159,1549808474.581022,,
109,-9.441299999295936,True,0.0,False,63.0,False,False,1678.0,2.0,JUMPING,24.0,72.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,563.0,,,105.0,,,6.47900000000016,1549808474.600717,,
110,-8.84370000024812,True,0.0,False,63.0,False,False,1678.0,2.0,JUMPING,24.0,63.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,557.0,,,105.0,,,6.481000000000161,1549808474.619494,,
111,-7.644899999886022,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,46.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,551.0,,,105.0,,,6.483000000000161,1549808474.6384351,,
112,-7.040100000496224,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,38.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,545.0,,,105.0,,,6.485000000000162,1549808474.6574469,,
113,-6.438899999181942,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,31.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,539.0,,,105.0,,,6.487000000000163,1549808474.678027,,
114,-4.99280000384897,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,25.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,527.0,,,105.0,,,6.489000000000163,1549808474.697257,38,Up
115,-4.384400002192706,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,20.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,521.0,,,105.0,,,6.493000000000165,1549808474.7189271,,
116,-3.200000002514571,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,12.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,515.0,,,105.0,,,6.495000000000165,1549808474.7409081,,
117,-2.5988000012002885,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,9.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,509.0,,,105.0,,,6.497000000000166,1549808474.760027,,
118,-1.9976000040769577,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,6.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,503.0,,,105.0,,,6.499000000000167,1549808474.7790358,,
119,-1.356800002977252,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,4.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,492.0,,,105.0,,,6.501000000000167,1549808474.798429,,
120,-0.7988000037148596,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,3.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,486.0,,,105.0,,,6.505000000000169,1549808474.817607,,
121,-0.19400000013411067,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,2.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,480.0,,,105.0,,,6.507000000000169,1549808474.8363478,,
122,1.0011999979615207,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,2.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,474.0,,,105.0,,,6.50900000000017,1549808474.855094,,
123,1.6095999996177848,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,3.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,468.0,,,105.0,,,6.511000000000171,1549808474.874075,,
124,2.2107999967411156,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,5.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,462.0,,,105.0,,,6.513000000000171,1549808474.894903,,
125,2.8191999983973797,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,7.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,450.0,,,105.0,,,6.515000000000172,1549808474.914502,,
126,3.409599997103214,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,10.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,444.0,,,105.0,,,6.519000000000173,1549808474.933782,,
127,4.00719999615103,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,13.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,438.0,,,105.0,,,6.521000000000174,1549808474.953295,,
128,5.209599998779595,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,22.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,432.0,,,105.0,,,6.523000000000175,1549808474.972967,,
129,5.821599998511374,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,27.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,426.0,,,105.0,,,6.525000000000175,1549808474.9929411,,
130,6.415599999483675,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,33.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,420.0,,,105.0,,,6.527000000000176,1549808475.011511,,
131,7.027599999215454,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,39.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,408.0,,,105.0,,,6.529000000000177,1549808475.032036,,
132,7.607199999503791,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,46.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,402.0,,,105.0,,,6.533000000000178,1549808475.0513122,,
133,8.215599996969104,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,54.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,396.0,,,105.0,,,6.535000000000179,1549808475.070036,,
134,9.403599998913705,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,71.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,390.0,,,105.0,,,6.537000000000179,1549808475.0889752,,
135,10.008399998303503,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,80.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,384.0,,,105.0,,,6.53900000000018,1549808475.109211,,
136,10.620399998035282,True,0.0,False,63.0,True,False,1678.0,2.0,JUMPING,24.0,90.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,378.0,,,105.0,,,6.541000000000181,1549808475.128434,,
137,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,366.0,,,105.0,,,6.543000000000181,1549808475.148413,,
138,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,360.0,,,105.0,,,6.547000000000183,1549808475.1680331,,
139,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,354.0,,,105.0,,,6.549000000000183,1549808475.186956,,
140,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,348.0,,,105.0,,,6.551000000000184,1549808475.205994,,
141,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,342.0,,,105.0,,,6.553000000000185,1549808475.226337,,
142,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,330.0,,,105.0,,,6.555000000000185,1549808475.246639,,
143,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,324.0,,,105.0,,,6.557000000000186,1549808475.266161,,
144,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,318.0,,,105.0,,,6.561000000000187,1549808475.285153,,
145,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,312.0,,,105.0,,,6.563000000000188,1549808475.304275,,
146,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,306.0,,,105.0,,,6.565000000000189,1549808475.3228722,,
147,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,300.0,,,105.0,,,6.567000000000189,1549808475.342748,,
148,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,294.0,,,105.0,,,6.56900000000019,1549808475.361451,,
149,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,282.0,,,105.0,,,6.571000000000191,1549808475.3809621,,
150,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,276.0,,,105.0,,,6.573000000000191,1549808475.399553,,
151,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,270.0,,,105.0,,,6.577000000000193,1549808475.418643,,
152,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,264.0,,,105.0,,,6.579000000000193,1549808475.437323,,
153,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,258.0,,,105.0,,,6.581000000000194,1549808475.456322,,
154,0.0,False,0.0,False,63.0,True,False,1678.0,2.0,RUNNING,24.0,93.0,150.0,,,600.0,,,0.6,,,437.0,,,446.0,,,2.0,,,35.0,,,120.0,,,0.0,,,4.0,,,CACTUS_SMALL,Empty,Empty,17.0,,,105.0,,,34.0,,,252.0,,,105.0,,,6.583000000000195,1549808475.476128,,
